Problem1,6,5,,,,,,,,,,,,
3,26,40,45,19,98,20,17,22,64,5,90,,,
 ,49,32,5,0,3,31,30,23,37,4,1,304,,
4,84,37,12,76,84,2,44,77,1,23,58,,,
 ,47,45,10,38,37,40,31,15,9,0,50,59,,
5,4,61,33,96,85,10,9,70,76,17,98,,,
 ,37,49,12,3,11,48,31,15,38,32,26,521,,
6,27,50,72,67,31,28,14,93,45,32,0,,,
 ,46,49,6,40,37,16,25,17,40,48,11,589,,
7,66,43,4,73,99,26,81,61,34,73,27,,,
 ,29,36,45,34,46,50,38,47,16,32,9,652,,
Problem972,7,10,,,,,,,,,,,,
1,66,73,60,15,62,21,9,81,38,38,16,,,
 ,41,13,2,24,40,2,18,36,14,10,5,-17,,
2,86,92,58,91,63,96,57,41,78,77,30,,,
 ,32,37,25,27,34,37,14,42,11,29,20,-29,,
3,84,85,52,66,91,3,84,5,55,66,66,,,
 ,3,46,23,45,22,49,12,44,23,36,42,405,,
4,60,29,90,93,83,76,43,97,56,45,9,,,
 ,27,16,14,25,30,19,46,46,18,20,37,381,,
5,0,73,19,52,19,27,43,88,86,86,78,,,
 ,3,20,18,12,0,15,27,16,45,43,28,118,,
6,65,30,24,9,74,96,97,97,25,73,59,,,
 ,10,10,29,30,48,17,21,33,20,36,38,87,,
7,79,95,14,5,34,60,83,59,73,2,37,,,
 ,26,35,28,44,18,15,40,29,41,29,22,413,,
Problem973,7,10,,,,,,,,,,,,
1,69,29,28,39,6,6,56,3,50,70,68,,,
 ,19,47,36,10,8,34,16,49,25,31,0,390,,
2,76,90,13,23,23,88,18,61,61,29,3,,,
 ,37,45,12,33,20,39,22,29,39,49,24,96,,
3,78,11,30,78,26,3,6,47,29,43,95,,,
 ,47,5,12,14,39,50,44,14,49,36,21,257,,
4,9,98,86,69,44,70,77,48,93,42,62,,,
 ,48,39,13,21,12,12,39,8,43,3,13,-47,,
5,63,9,61,83,37,20,68,39,17,9,11,,,
 ,20,18,9,42,13,13,49,16,35,26,18,496,,
6,16,31,49,15,63,34,52,73,20,59,52,,,
 ,21,38,25,24,36,7,13,27,7,24,44,170,,
7,6,55,87,12,22,72,80,78,4,99,72,,,
 ,3,7,1,9,10,3,41,39,39,48,23,228,,
Problem974,7,10,,,,,,,,,,,,
1,82,1,68,27,8,99,100,79,30,94,66,,,
 ,3,1,19,35,9,4,6,5,50,5,16,85,,
2,44,84,86,15,82,4,74,36,57,75,30,,,
 ,0,45,43,4,44,40,19,10,26,17,40,247,,
3,96,85,47,6,81,40,30,43,30,74,33,,,
 ,44,50,14,19,37,28,33,46,43,45,44,236,,
4,59,8,87,21,8,22,37,15,51,83,18,,,
 ,34,47,14,35,7,8,41,44,33,44,37,-37,,
5,34,80,28,50,2,23,21,12,77,39,39,,,
 ,33,37,41,12,50,45,8,25,9,37,42,611,,
6,81,11,46,31,2,34,13,51,36,53,0,,,
 ,31,13,49,25,43,21,9,42,8,45,14,438,,
7,27,67,26,66,4,97,23,21,47,49,48,,,
 ,22,43,37,36,28,48,47,30,11,40,21,-36,,
Problem975,7,10,,,,,,,,,,,,
1,44,63,74,58,66,51,69,24,68,52,28,,,
 ,49,39,48,28,13,27,41,27,29,14,50,547,,
2,46,62,79,100,80,24,90,94,66,60,18,,,
 ,47,36,34,46,26,50,27,26,3,27,18,476,,
3,79,46,100,52,71,28,82,86,0,30,89,,,
 ,7,48,17,36,47,41,4,35,9,2,30,401,,
4,50,95,66,34,6,12,39,48,88,6,66,,,
 ,28,4,43,4,3,16,4,22,49,47,6,204,,
5,16,99,93,88,14,32,5,73,21,22,41,,,
 ,5,35,39,41,20,21,37,50,22,47,1,514,,
6,3,72,11,99,20,60,84,80,15,30,32,,,
 ,15,39,39,16,22,37,30,47,47,0,49,526,,
7,59,73,21,92,88,66,39,99,3,8,75,,,
 ,3,10,39,45,48,7,0,21,19,38,13,316,,
Problem976,7,10,,,,,,,,,,,,
1,4,0,52,33,3,66,62,4,6,0,71,,,
 ,30,9,33,49,24,45,40,24,9,19,11,-34,,
2,92,78,83,71,26,50,39,86,50,26,78,,,
 ,49,17,8,12,26,26,3,25,39,21,19,434,,
3,85,34,79,21,81,51,9,84,9,87,20,,,
 ,17,27,8,1,15,32,11,49,2,20,8,562,,
4,32,12,66,52,100,52,6,68,77,72,19,,,
 ,23,0,45,38,21,49,32,42,7,34,38,146,,
5,73,23,37,89,31,75,22,79,45,6,50,,,
 ,27,22,39,11,24,37,14,9,7,26,4,430,,
6,2,29,60,90,84,43,29,79,41,27,100,,,
 ,25,30,10,46,5,38,10,4,21,0,36,10,,
7,68,87,56,88,64,49,56,57,100,3,95,,,
 ,18,45,26,44,18,29,26,21,23,18,6,287,,
Problem977,7,10,,,,,,,,,,,,
1,2,98,96,49,69,27,51,2,16,15,59,,,
 ,44,41,13,12,33,0,41,36,25,4,7,48,,
2,66,96,7,61,61,8,50,0,20,73,72,,,
 ,26,19,46,28,46,13,23,44,8,47,48,-2,,
3,97,13,99,86,8,35,56,71,62,13,79,,,
 ,40,41,48,1,46,0,24,10,32,32,8,436,,
4,33,9,73,31,94,58,12,46,2,79,70,,,
 ,23,1,4,42,35,41,45,5,30,7,5,486,,
5,40,92,16,45,17,71,70,59,23,57,3,,,
 ,5,18,26,5,7,4,19,11,39,8,39,-51,,
6,62,43,74,89,68,1,6,3,68,93,94,,,
 ,29,37,19,42,16,9,14,3,24,32,37,285,,
7,21,7,22,87,67,31,37,76,33,53,47,,,
 ,28,30,44,25,37,28,3,37,29,34,44,424,,
Problem978,7,10,,,,,,,,,,,,
1,88,73,91,34,44,95,31,91,33,72,38,,,
 ,36,12,40,19,22,5,19,50,50,1,9,56,,
2,76,28,55,77,3,58,5,22,13,10,93,,,
 ,14,28,45,9,46,40,17,1,7,39,9,6,,
3,19,33,29,10,70,2,69,50,79,100,30,,,
 ,50,44,49,49,24,37,23,33,4,8,29,63,,
4,38,43,63,21,39,55,62,34,63,0,43,,,
 ,22,36,49,10,16,6,37,14,0,50,21,247,,
5,87,58,69,4,77,80,6,70,60,89,88,,,
 ,15,6,23,17,10,45,42,30,17,16,17,7,,
6,1,25,46,12,80,40,17,98,17,70,97,,,
 ,49,39,31,17,7,1,31,48,46,38,14,485,,
7,13,44,61,46,13,76,89,5,48,27,33,,,
 ,3,1,8,4,49,10,0,44,6,31,48,65,,
Problem979,7,10,,,,,,,,,,,,
1,3,7,70,72,78,6,58,70,37,87,89,,,
 ,20,24,30,40,5,15,47,21,41,2,35,161,,
2,47,4,3,93,31,31,72,90,18,40,35,,,
 ,18,44,34,39,23,38,6,28,36,37,13,393,,
3,56,45,85,90,80,84,93,33,26,43,11,,,
 ,12,48,22,9,19,48,44,33,44,24,21,180,,
4,14,30,26,15,73,60,2,10,10,100,17,,,
 ,37,2,15,8,21,28,8,1,18,5,7,441,,
5,33,35,45,49,40,1,60,20,5,71,98,,,
 ,34,6,26,29,19,3,16,37,45,7,25,6,,
6,25,31,70,68,17,39,91,56,6,93,56,,,
 ,34,44,2,37,44,26,23,48,50,31,38,-52,,
7,82,29,30,25,4,33,29,56,18,87,49,,,
 ,38,43,49,30,34,43,37,23,49,50,12,422,,
Problem980,7,10,,,,,,,,,,,,
1,19,56,20,58,58,56,53,20,23,71,13,,,
 ,40,39,33,24,45,4,44,41,40,16,18,226,,
2,69,12,50,20,21,76,91,16,97,95,39,,,
 ,23,35,47,22,3,3,24,18,26,46,1,595,,
3,24,11,45,12,97,45,37,11,93,35,20,,,
 ,48,22,19,22,10,27,45,41,39,48,46,327,,
4,15,37,34,93,75,71,65,26,65,33,96,,,
 ,49,0,32,24,22,9,3,5,7,25,30,-19,,
5,29,84,69,40,49,5,30,69,75,74,5,,,
 ,2,43,22,7,0,15,2,49,24,40,25,355,,
6,38,82,75,92,64,0,70,76,14,54,86,,,
 ,25,40,9,26,29,13,32,6,33,44,24,151,,
7,24,49,75,40,35,54,39,49,12,53,27,,,
 ,7,48,31,12,0,33,45,15,9,36,0,57,,
Problem981,7,12,,,,,,,,,,,,
1,33,72,5,97,53,24,95,9,71,94,72,8,74,
 ,36,36,24,31,12,46,3,48,22,29,19,1,6,242
2,94,81,36,11,69,55,28,16,7,47,44,0,7,
 ,25,14,1,45,14,13,48,26,30,24,33,17,31,555
3,71,14,51,20,74,62,98,30,75,39,21,37,82,
 ,5,20,19,12,31,34,9,29,38,29,43,21,15,-50
4,34,89,90,95,33,80,25,69,20,25,23,35,89,
 ,29,28,29,39,39,33,26,34,1,30,49,35,34,-59
5,38,85,30,83,49,47,70,45,35,23,61,28,32,
 ,27,4,44,14,35,30,19,47,32,26,28,28,16,-13
6,63,10,52,6,66,48,57,70,32,100,42,72,54,
 ,2,11,4,16,33,10,5,47,47,10,38,48,26,428
7,89,51,21,23,30,38,36,87,1,95,43,62,81,
 ,37,14,11,41,48,34,27,25,22,32,48,9,15,-9
Problem982,7,12,,,,,,,,,,,,
1,6,28,98,34,71,95,19,85,24,27,89,79,37,
 ,1,33,12,48,1,17,49,10,42,29,35,29,11,193
2,78,35,21,21,4,73,63,36,6,16,92,54,20,
 ,19,19,46,46,45,39,28,27,21,4,10,26,33,315
3,50,29,100,18,67,38,79,69,76,75,42,14,58,
 ,47,32,1,11,5,29,31,36,28,18,41,37,25,144
4,43,20,24,21,30,25,49,88,6,29,64,7,74,
 ,17,33,39,40,21,39,20,11,5,37,0,4,18,569
5,69,51,7,31,54,99,11,49,83,79,11,50,38,
 ,34,7,49,37,18,29,26,5,37,20,15,39,14,495
6,80,93,52,66,20,84,8,40,64,72,42,68,97,
 ,24,8,46,31,36,46,47,35,3,18,21,5,1,622
7,44,77,28,2,33,9,81,97,10,37,14,50,59,
 ,50,34,40,35,0,29,2,50,43,47,28,19,35,246
Problem983,7,12,,,,,,,,,,,,
1,10,1,38,22,93,91,20,1,67,69,20,8,13,
 ,31,35,31,23,7,23,34,50,26,29,39,5,1,75
2,1,87,53,27,34,23,91,72,59,100,76,33,34,
 ,16,40,34,29,48,46,14,21,43,29,28,23,15,491
3,65,66,43,83,86,31,24,26,60,93,26,60,96,
 ,47,0,18,6,22,31,4,19,15,29,7,34,17,486
4,17,23,48,27,74,28,31,95,63,37,33,94,27,
 ,16,29,49,15,40,33,22,7,33,20,17,9,33,9
5,31,78,1,39,49,52,16,54,78,73,59,38,10,
 ,45,49,15,36,12,26,26,39,47,31,4,42,8,301
6,86,20,74,51,68,54,49,90,41,33,89,67,40,
 ,6,22,21,49,11,47,21,7,32,25,34,3,24,469
7,68,63,97,47,4,54,4,29,11,11,22,55,71,
 ,40,14,20,34,22,14,45,38,22,33,8,29,26,335
Problem984,7,12,,,,,,,,,,,,
1,90,95,90,95,65,47,0,84,83,63,50,63,26,
 ,34,33,6,46,37,36,50,11,48,40,30,10,3,72
2,52,88,32,75,58,36,70,70,37,52,71,16,98,
 ,40,28,20,2,12,30,1,13,41,2,14,46,38,579
3,99,9,38,70,64,84,37,4,32,62,40,27,5,
 ,7,25,41,31,48,33,28,23,38,45,31,12,11,416
4,25,15,75,65,80,86,50,56,13,75,15,68,47,
 ,22,37,46,4,23,21,36,11,27,35,29,29,15,99
5,56,93,60,16,30,70,8,43,66,44,2,44,87,
 ,30,41,36,47,42,49,14,47,40,40,0,2,14,155
6,90,10,15,95,42,83,86,64,60,85,97,37,33,
 ,37,34,43,18,24,11,34,36,40,17,46,44,13,381
7,1,55,73,80,78,29,77,94,77,84,81,65,92,
 ,11,1,31,28,7,18,8,32,30,45,2,34,0,63
Problem985,7,12,,,,,,,,,,,,
1,30,4,40,31,25,0,85,0,17,73,6,85,88,
 ,20,28,36,7,27,4,42,50,11,26,16,34,40,288
2,84,63,23,57,63,32,62,36,19,67,72,84,8,
 ,9,5,14,23,36,19,2,40,40,18,20,44,1,494
3,65,24,59,53,9,81,57,95,53,26,27,0,90,
 ,38,37,10,6,23,50,40,21,12,24,39,25,47,50
4,77,86,5,58,28,9,9,52,84,100,29,46,36,
 ,28,33,38,19,33,40,16,37,6,13,21,49,20,37
5,30,91,23,50,49,37,36,67,51,87,0,47,83,
 ,18,21,5,29,7,49,11,44,48,37,16,19,32,247
6,58,74,5,95,83,75,94,21,56,69,95,62,86,
 ,30,50,49,32,1,31,25,37,4,20,42,35,21,334
7,74,4,60,15,17,79,13,66,90,11,2,63,25,
 ,24,22,2,16,30,5,12,19,20,41,38,5,19,500
Problem986,7,12,,,,,,,,,,,,
1,38,3,9,83,6,26,0,47,14,74,71,4,27,
 ,15,1,38,32,37,30,14,30,4,36,37,40,41,312
2,58,1,88,4,33,99,6,3,45,31,66,6,93,
 ,45,3,10,8,23,26,12,2,43,21,46,18,44,217
3,5,6,20,28,30,19,6,78,30,16,77,80,3,
 ,31,29,23,21,27,48,37,23,16,43,29,8,22,278
4,57,18,82,46,41,22,10,0,8,70,53,67,40,
 ,37,29,10,22,12,33,4,10,2,29,8,42,16,-53
5,64,33,49,23,69,95,99,26,26,44,1,60,0,
 ,50,10,47,21,7,7,23,35,20,42,6,12,7,390
6,81,22,81,77,90,87,70,6,2,65,56,69,64,
 ,31,4,15,44,37,2,8,32,0,7,15,17,29,57
7,55,25,68,35,33,55,47,53,76,10,10,94,1,
 ,26,11,5,46,31,48,18,43,20,1,37,23,17,169
Problem987,7,12,,,,,,,,,,,,
1,73,36,76,57,47,76,34,70,58,52,29,32,70,
 ,3,49,36,48,13,35,30,26,22,16,21,15,38,444
2,76,51,77,77,42,6,77,33,87,76,70,83,98,
 ,39,33,10,40,48,46,21,12,11,17,29,3,14,473
3,29,63,55,99,23,57,18,72,5,62,3,97,19,
 ,48,50,9,47,28,4,23,4,12,42,28,46,3,-63
4,79,13,80,68,70,62,8,77,24,37,25,69,49,
 ,25,40,38,46,50,11,4,17,29,41,44,2,22,356
5,25,42,95,9,47,30,1,72,93,92,12,71,1,
 ,47,23,14,7,47,48,49,26,5,8,44,38,27,608
6,64,80,88,27,61,45,53,21,26,58,10,49,61,
 ,46,41,26,1,9,3,5,25,48,24,16,15,34,611
7,88,49,52,65,14,81,80,50,37,35,95,70,25,
 ,15,16,4,26,39,45,17,44,37,16,37,26,31,342
Problem988,7,12,,,,,,,,,,,,
1,36,27,74,45,68,88,3,45,66,79,65,21,13,
 ,43,1,31,31,31,38,7,26,4,21,44,25,34,232
2,24,13,51,86,83,26,22,34,89,34,57,84,33,
 ,6,30,45,46,40,31,37,18,0,48,17,7,46,573
3,49,99,38,67,91,33,42,39,95,27,92,74,89,
 ,7,6,2,33,35,21,27,25,7,21,34,44,29,-65
4,93,56,23,47,76,1,74,79,31,78,45,61,1,
 ,13,28,38,28,6,30,18,0,13,2,39,0,30,273
5,18,79,65,59,66,91,0,62,11,40,12,90,45,
 ,45,41,20,3,8,46,33,36,2,26,43,42,24,526
6,94,87,52,94,47,88,37,30,30,63,68,85,23,
 ,33,47,50,35,20,38,33,28,32,34,26,7,11,-48
7,90,33,60,8,28,78,40,4,76,60,12,53,50,
 ,50,30,46,35,20,7,28,30,16,20,5,39,11,169
Problem989,7,12,,,,,,,,,,,,
1,31,55,1,59,79,76,94,76,53,88,24,91,47,
 ,47,43,22,38,36,13,24,33,31,13,36,39,42,165
2,12,81,33,11,84,81,29,81,65,15,59,30,14,
 ,12,19,43,50,23,20,17,12,17,26,2,21,5,121
3,27,8,72,25,91,69,13,73,10,99,5,16,22,
 ,22,26,7,13,6,16,20,29,44,30,37,46,38,641
4,81,85,8,69,1,97,55,55,59,75,2,52,24,
 ,7,31,25,48,17,2,40,24,4,21,47,42,11,-11
5,21,58,54,27,93,20,14,59,95,68,97,1,85,
 ,0,44,24,47,19,42,7,35,36,43,18,3,6,85
6,27,87,10,99,2,93,60,87,15,97,73,66,12,
 ,9,48,9,8,39,22,28,19,23,8,42,8,32,34
7,91,94,92,82,15,90,98,80,80,14,38,26,11,
 ,39,22,27,17,37,21,18,46,43,39,27,11,14,487
Problem990,7,12,,,,,,,,,,,,
1,16,94,73,45,39,31,92,62,63,37,10,52,52,
 ,17,9,13,47,16,46,9,24,26,19,19,17,30,140
2,29,71,88,70,29,55,78,33,32,45,70,7,68,
 ,15,10,33,21,42,18,22,11,4,50,28,6,37,644
3,62,54,32,94,55,39,73,17,10,75,42,59,92,
 ,11,11,31,2,26,40,47,34,16,20,49,27,14,618
4,74,50,7,53,45,97,1,96,35,88,12,69,5,
 ,3,28,4,17,33,34,35,12,11,50,44,2,13,322
5,97,82,29,30,5,80,74,6,62,10,68,70,42,
 ,16,38,2,15,18,48,22,11,10,20,31,14,22,-50
6,71,20,94,70,82,82,82,90,3,82,100,100,81,
 ,44,26,44,44,2,14,48,7,31,23,38,15,43,385
7,51,38,88,79,70,69,91,83,54,22,47,64,93,
 ,11,15,39,9,46,8,33,33,39,12,33,46,48,16
Problem991,7,5,,,,,,,,,,,,
1,94,98,45,38,52,25,,,,,,,,
 ,29,88,62,35,21,64,770,,,,,,,
2,83,43,60,92,54,58,,,,,,,,
 ,40,9,98,45,87,21,652,,,,,,,
3,25,1,2,38,44,30,,,,,,,,
 ,66,31,75,4,79,24,-63,,,,,,,
4,65,49,77,11,70,14,,,,,,,,
 ,47,42,12,70,72,42,264,,,,,,,
5,33,98,17,40,59,60,,,,,,,,
 ,43,49,41,25,38,99,40,,,,,,,
6,91,40,1,17,89,94,,,,,,,,
 ,47,98,94,5,53,84,664,,,,,,,
7,54,70,96,46,20,40,,,,,,,,
 ,96,51,65,13,12,3,264,,,,,,,
Problem992,7,5,,,,,,,,,,,,
1,25,89,33,96,42,78,,,,,,,,
 ,24,14,61,2,55,17,-53,,,,,,,
2,8,24,94,14,94,19,,,,,,,,
 ,93,47,85,59,16,88,136,,,,,,,
3,91,29,12,38,24,16,,,,,,,,
 ,71,25,64,96,72,96,-65,,,,,,,
4,10,78,13,72,1,82,,,,,,,,
 ,1,12,12,4,61,54,218,,,,,,,
5,37,69,15,70,71,60,,,,,,,,
 ,65,51,11,70,52,74,616,,,,,,,
6,4,82,37,77,68,93,,,,,,,,
 ,72,81,81,26,84,20,19,,,,,,,
7,60,99,43,86,39,21,,,,,,,,
 ,62,65,85,16,83,29,398,,,,,,,
Problem993,7,5,,,,,,,,,,,,
1,19,5,68,19,72,64,,,,,,,,
 ,26,0,55,21,86,96,283,,,,,,,
2,50,22,0,14,18,90,,,,,,,,
 ,68,47,17,42,36,77,566,,,,,,,
3,55,32,92,12,6,55,,,,,,,,
 ,89,13,58,13,14,20,-40,,,,,,,
4,26,50,78,52,71,40,,,,,,,,
 ,73,73,3,34,9,40,180,,,,,,,
5,69,19,97,63,32,9,,,,,,,,
 ,32,93,64,16,82,36,-5,,,,,,,
6,94,79,99,26,5,65,,,,,,,,
 ,18,40,14,87,76,86,348,,,,,,,
7,99,52,44,97,62,11,,,,,,,,
 ,4,96,100,34,8,34,385,,,,,,,
Problem994,7,5,,,,,,,,,,,,
1,25,50,81,20,10,65,,,,,,,,
 ,1,40,79,80,84,25,563,,,,,,,
2,0,20,55,71,33,10,,,,,,,,
 ,37,56,74,90,23,17,572,,,,,,,
3,88,7,35,64,25,31,,,,,,,,
 ,74,50,85,16,43,39,156,,,,,,,
4,25,33,78,81,8,16,,,,,,,,
 ,63,35,54,73,18,53,-3,,,,,,,
5,62,64,25,11,41,0,,,,,,,,
 ,94,20,37,76,81,68,242,,,,,,,
6,43,65,34,45,69,8,,,,,,,,
 ,60,76,38,35,20,97,-49,,,,,,,
7,97,1,65,15,78,82,,,,,,,,
 ,12,17,68,83,45,86,410,,,,,,,
Problem995,7,5,,,,,,,,,,,,
1,13,39,46,97,19,16,,,,,,,,
 ,52,83,91,51,64,27,43,,,,,,,
2,70,22,6,0,25,38,,,,,,,,
 ,51,29,95,99,73,95,604,,,,,,,
3,65,32,45,48,74,5,,,,,,,,
 ,17,27,8,89,61,99,-22,,,,,,,
4,50,6,76,0,22,6,,,,,,,,
 ,71,84,97,5,8,62,599,,,,,,,
5,79,23,28,58,77,94,,,,,,,,
 ,87,65,16,0,71,35,-43,,,,,,,
6,99,93,2,100,48,77,,,,,,,,
 ,49,29,41,15,75,29,21,,,,,,,
7,2,90,71,98,4,6,,,,,,,,
 ,19,18,49,12,34,29,540,,,,,,,
Problem996,7,5,,,,,,,,,,,,
1,51,49,46,41,23,38,,,,,,,,
 ,4,38,65,58,54,95,650,,,,,,,
2,49,36,20,1,19,51,,,,,,,,
 ,5,28,5,40,44,54,547,,,,,,,
3,28,42,67,47,28,38,,,,,,,,
 ,32,52,48,84,21,76,359,,,,,,,
4,27,18,41,49,41,32,,,,,,,,
 ,13,91,23,45,6,63,45,,,,,,,
5,68,33,13,50,96,13,,,,,,,,
 ,22,3,31,52,1,51,469,,,,,,,
6,90,41,83,74,99,52,,,,,,,,
 ,86,95,60,7,12,30,138,,,,,,,
7,23,21,71,2,75,75,,,,,,,,
 ,72,32,5,29,2,67,-30,,,,,,,
Problem997,7,5,,,,,,,,,,,,
1,26,52,16,60,49,86,,,,,,,,
 ,9,78,62,15,17,68,556,,,,,,,
2,21,65,36,94,16,69,,,,,,,,
 ,57,74,35,8,68,1,492,,,,,,,
3,42,97,21,10,85,9,,,,,,,,
 ,42,19,85,10,76,20,543,,,,,,,
4,99,41,56,97,13,44,,,,,,,,
 ,56,60,22,5,8,49,438,,,,,,,
5,87,94,74,84,25,27,,,,,,,,
 ,65,85,74,100,95,18,817,,,,,,,
6,95,4,89,73,14,78,,,,,,,,
 ,84,74,28,33,50,56,366,,,,,,,
7,1,78,58,26,29,9,,,,,,,,
 ,68,88,32,7,41,66,755,,,,,,,
Problem998,7,5,,,,,,,,,,,,
1,60,32,38,68,32,89,,,,,,,,
 ,54,32,41,42,77,70,18,,,,,,,
2,33,69,15,79,26,18,,,,,,,,
 ,50,61,19,26,70,43,760,,,,,,,
3,62,20,89,80,57,89,,,,,,,,
 ,17,24,38,17,5,45,518,,,,,,,
4,53,17,11,75,66,90,,,,,,,,
 ,71,92,16,94,61,60,283,,,,,,,
5,34,76,24,86,43,63,,,,,,,,
 ,56,73,53,46,5,84,762,,,,,,,
6,14,42,60,39,11,40,,,,,,,,
 ,2,47,18,55,51,3,378,,,,,,,
7,98,92,37,14,34,75,,,,,,,,
 ,48,32,52,84,12,99,135,,,,,,,
Problem999,7,5,,,,,,,,,,,,
1,83,44,1,64,23,68,,,,,,,,
 ,39,20,70,2,59,86,101,,,,,,,
2,7,68,60,11,74,59,,,,,,,,
 ,5,0,31,29,3,95,81,,,,,,,
3,48,61,60,67,60,34,,,,,,,,
 ,46,74,60,93,49,7,474,,,,,,,
4,9,31,52,11,7,45,,,,,,,,
 ,8,17,88,88,25,25,177,,,,,,,
5,86,86,14,2,38,72,,,,,,,,
 ,10,70,22,93,77,72,462,,,,,,,
6,54,65,86,97,3,47,,,,,,,,
 ,78,26,59,19,14,81,290,,,,,,,
7,68,56,70,98,61,94,,,,,,,,
 ,62,18,92,43,28,24,66,,,,,,,
Problem1000,7,5,,,,,,,,,,,,
1,79,37,6,11,74,8,,,,,,,,
 ,58,3,60,24,81,86,10,,,,,,,
2,99,66,4,86,86,63,,,,,,,,
 ,16,60,59,80,97,43,607,,,,,,,
3,20,59,63,47,74,10,,,,,,,,
 ,7,80,79,7,14,37,220,,,,,,,
4,33,39,82,2,26,60,,,,,,,,
 ,73,60,80,77,6,30,428,,,,,,,
5,11,99,57,26,33,89,,,,,,,,
 ,97,67,87,5,14,75,621,,,,,,,
6,50,42,70,100,77,54,,,,,,,,
 ,30,40,42,89,50,18,115,,,,,,,
7,37,39,2,92,87,43,,,,,,,,
 ,59,27,8,59,81,70,288,,,,,,,
Problem1001,7,10,,,,,,,,,,,,
1,19,17,36,54,10,20,52,80,22,62,53,,,
 ,30,86,91,74,68,6,52,50,80,18,52,716,,
2,97,25,58,26,57,4,44,2,67,69,99,,,
 ,12,18,59,42,94,77,79,18,89,68,6,246,,
3,7,37,100,41,6,31,26,35,62,91,34,,,
 ,7,73,29,0,29,78,34,75,99,37,65,256,,
4,89,74,5,4,54,36,51,89,25,79,13,,,
 ,24,65,13,15,59,45,50,100,41,55,63,292,,
5,72,97,96,14,7,64,56,45,15,24,46,,,
 ,56,49,39,75,60,28,91,44,55,90,2,310,,
6,63,98,66,10,16,18,81,47,37,66,83,,,
 ,5,73,84,34,75,74,39,63,29,60,66,125,,
7,9,27,3,54,76,12,36,77,89,6,84,,,
 ,45,53,49,70,41,50,92,34,25,1,35,199,,
Problem1002,7,10,,,,,,,,,,,,
1,3,96,75,67,21,13,43,74,69,98,55,,,
 ,39,15,98,63,80,60,62,46,9,24,82,331,,
2,7,60,16,29,50,32,86,85,61,35,94,,,
 ,99,39,20,16,17,86,78,93,57,94,14,-37,,
3,9,10,65,79,9,21,70,31,32,88,8,,,
 ,63,80,41,89,39,17,59,88,18,19,76,119,,
4,91,5,5,40,56,53,25,40,33,92,2,,,
 ,63,85,31,51,32,4,44,60,31,47,41,349,,
5,4,69,89,28,83,41,79,80,39,84,65,,,
 ,81,1,32,29,60,77,34,81,4,86,51,746,,
6,61,27,35,84,95,51,67,82,82,6,7,,,
 ,73,65,11,96,9,80,100,35,56,32,96,806,,
7,85,49,63,58,45,9,82,45,63,43,60,,,
 ,24,91,7,6,28,2,21,18,31,38,94,651,,
Problem1003,7,10,,,,,,,,,,,,
1,9,83,82,27,43,99,3,40,79,34,45,,,
 ,89,38,52,64,78,58,90,7,24,46,45,269,,
2,42,95,54,31,74,81,97,23,13,19,94,,,
 ,4,74,1,15,18,56,90,59,6,72,17,446,,
3,90,43,73,8,11,17,82,94,17,71,4,,,
 ,40,86,16,65,1,14,59,32,20,29,88,609,,
4,60,30,39,99,72,58,77,99,87,5,8,,,
 ,75,68,17,86,31,28,53,56,10,47,82,403,,
5,55,82,76,49,96,48,78,84,29,60,88,,,
 ,77,83,76,73,40,29,3,71,30,5,76,-10,,
6,65,20,67,43,4,65,27,70,24,31,37,,,
 ,90,89,8,26,88,51,3,24,14,71,28,207,,
7,60,19,26,99,72,39,95,75,21,39,32,,,
 ,18,23,28,2,82,98,57,98,32,18,64,-42,,
Problem1004,7,10,,,,,,,,,,,,
1,48,49,29,28,33,50,2,37,71,88,29,,,
 ,42,95,86,86,95,18,19,37,16,64,54,361,,
2,37,27,15,35,84,69,3,46,85,18,21,,,
 ,29,26,97,34,54,16,36,11,5,90,13,564,,
3,6,24,15,12,81,38,44,86,47,62,2,,,
 ,90,18,11,49,55,99,0,72,53,33,54,202,,
4,80,68,91,78,76,46,66,25,79,30,46,,,
 ,92,49,94,54,70,64,53,55,7,77,64,36,,
5,95,43,10,29,83,1,55,87,93,49,95,,,
 ,94,91,55,21,31,99,5,47,68,24,56,625,,
6,35,44,50,39,44,96,14,55,76,97,71,,,
 ,63,10,5,8,32,83,34,37,94,5,24,677,,
7,2,73,85,7,23,67,88,84,11,86,56,,,
 ,3,79,40,64,52,58,24,43,29,97,95,413,,
Problem1005,7,10,,,,,,,,,,,,
1,65,6,75,60,15,65,8,96,96,7,13,,,
 ,61,51,30,23,71,88,74,15,3,29,67,603,,
2,49,88,43,98,92,20,1,47,40,57,31,,,
 ,85,33,8,11,50,53,69,18,84,72,59,348,,
3,33,48,38,71,39,39,21,7,88,23,54,,,
 ,56,3,15,50,86,23,11,66,39,36,29,176,,
4,78,45,65,22,44,11,46,64,34,7,8,,,
 ,31,24,82,92,10,42,37,27,74,23,64,-2,,
5,80,50,1,32,92,61,85,2,43,48,75,,,
 ,52,14,50,63,55,81,15,60,98,19,69,160,,
6,92,48,42,18,25,71,31,85,3,29,65,,,
 ,20,70,87,44,28,98,75,36,100,54,49,217,,
7,54,24,32,97,31,96,92,69,19,85,21,,,
 ,15,74,28,83,67,10,34,65,85,30,79,271,,
Problem1006,7,10,,,,,,,,,,,,
